"Date","Life_stage","StationID","Station_Region","Latitude","Longitude","Number_fish"
2013-03-23,"pinkie",12,"east",-38.03608,145.07697,8
2013-03-23,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-24,"pinkie",10,"east",-38.00345,145.0335,1
2013-03-24,"pinkie",11,"east",-38.00213,145.0611,3
2013-03-24,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-25,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-26,"pinkie",10,"east",-38.00345,145.0335,2
2013-03-26,"pinkie",11,"east",-38.00213,145.0611,1
2013-03-26,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-27,"pinkie",12,"east",-38.03608,145.07697,9
2013-03-27,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-28,"pinkie",11,"east",-38.00213,145.0611,1
2013-03-28,"pinkie",12,"east",-38.03608,145.07697,17
2013-03-28,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-29,"pinkie",11,"east",-38.00213,145.0611,3
2013-03-29,"pinkie",12,"east",-38.03608,145.07697,6
2013-03-29,"pinkie",13,"east",-38.05117,145.0788,11
2013-03-29,"pinkie",14,"east",-38.04698,145.05367,8
2013-03-30,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-30,"pinkie",14,"east",-38.04698,145.05367,2
2013-03-31,"adult",18,"east",-38.10002,145.01185,1
2013-03-31,"adult",21,"east",-38.08735,145.09918,1
2013-03-31,"adult",25,"east",-38.14808,145.03395,1
2013-03-31,"pinkie",10,"east",-38.00345,145.0335,1
2013-03-31,"pinkie",11,"east",-38.00213,145.0611,1
2013-03-31,"pinkie",13,"east",-38.05117,145.0788,12
2013-04-01,"pinkie",11,"east",-38.00213,145.0611,4
2013-04-01,"pinkie",13,"east",-38.05117,145.0788,12
2013-04-02,"pinkie",13,"east",-38.05117,145.0788,12
2013-04-03,"pinkie",1,"north",-37.87702,144.93997,1
2013-04-03,"pinkie",13,"east",-38.05117,145.0788,12
2013-04-04,"pinkie",1,"north",-37.87702,144.93997,1
2013-04-04,"pinkie",10,"east",-38.00345,145.0335,1
2013-04-04,"pinkie",11,"east",-38.00213,145.0611,3
2013-04-04,"pinkie",13,"east",-38.05117,145.0788,12
2013-04-05,"pinkie",10,"east",-38.00345,145.0335,2
2013-04-05,"pinkie",13,"east",-38.05117,145.0788,9
2013-04-11,"pinkie",10,"east",-38.00345,145.0335,1
2013-04-11,"pinkie",11,"east",-38.00213,145.0611,1
2013-04-12,"pinkie",11,"east",-38.00213,145.0611,1
2013-04-14,"adult",27,"east",-38.16823,144.9593,1
2013-04-15,"adult",17,"east",-38.12388,144.94052,2
2013-04-15,"adult",27,"east",-38.16823,144.9593,1
2013-04-16,"adult",18,"east",-38.10002,145.01185,1
2013-04-16,"adult",27,"east",-38.16823,144.9593,2
2013-04-19,"adult",27,"east",-38.16823,144.9593,1
2013-04-20,"adult",16,"east",-38.05342,144.94145,1
2013-04-21,"adult",16,"east",-38.05342,144.94145,1
2013-04-21,"adult",28,"south",-38.331,144.85912,3
2013-04-21,"adult",33,"south",-38.24655,144.71818,1
2013-04-21,"adult",44,"south",-38.28885,144.68552,1
2013-04-21,"adult",45,"south",-38.2941,144.6841,1
2013-04-22,"adult",46,"south",-38.29857,144.68177,1
2013-04-22,"adult",50,"south",-38.28556,144.631,1
2013-04-24,"pinkie",10,"east",-38.00345,145.0335,1
2013-04-24,"pinkie",11,"east",-38.00213,145.0611,1
2013-04-28,"adult",10,"east",-38.00345,145.0335,3
2013-10-04,"adult",25,"east",-38.14808,145.03395,1
2013-10-04,"adult",26,"east",-38.17358,145.03483,1
2013-10-07,"adult",26,"east",-38.17358,145.03483,1
2013-10-08,"adult",14,"east",-38.04698,145.05367,1
2013-10-08,"adult",20,"east",-38.09975,145.0564,1
2013-10-09,"adult",10,"east",-38.00345,145.0335,1
2013-10-09,"adult",14,"east",-38.04698,145.05367,1
2013-10-11,"adult",46,"south",-38.29857,144.68177,1
2013-10-12,"adult",8,"north",-37.95742,144.98865,3
2013-10-13,"adult",6,"north",-37.94858,144.92758,1
2013-10-13,"adult",16,"east",-38.05342,144.94145,1
2013-10-15,"adult",12,"east",-38.03608,145.07697,1
2013-10-17,"adult",10,"east",-38.00345,145.0335,1
2013-10-18,"adult",6,"north",-37.94858,144.92758,1
2013-10-18,"adult",16,"east",-38.05342,144.94145,1
2013-10-19,"adult",18,"east",-38.10002,145.01185,1
2013-10-19,"adult",25,"east",-38.14808,145.03395,3
2013-10-20,"adult",6,"north",-37.94858,144.92758,1
2013-10-20,"adult",25,"east",-38.14808,145.03395,2
2013-10-21,"adult",25,"east",-38.14808,145.03395,1
2013-10-21,"adult",40,"south",-38.27298,144.67083,1
2013-10-21,"adult",41,"south",-38.27667,144.67698,1
2013-10-21,"adult",52,"south",-38.33315,144.71846,1
2013-10-22,"adult",47,"south",-38.30308,144.68083,1
2013-10-23,"adult",18,"east",-38.10002,145.01185,1
2013-10-23,"adult",20,"east",-38.09975,145.0564,3
2013-10-23,"adult",25,"east",-38.14808,145.03395,3
2013-10-24,"adult",20,"east",-38.09975,145.0564,5
2013-10-25,"adult",18,"east",-38.10002,145.01185,2
2013-10-25,"adult",20,"east",-38.09975,145.0564,5
2013-10-26,"adult",18,"east",-38.10002,145.01185,4
2013-10-27,"adult",6,"north",-37.94858,144.92758,1
2013-10-27,"adult",18,"east",-38.10002,145.01185,2
2013-10-27,"adult",44,"south",-38.28885,144.68552,1
2013-10-28,"adult",18,"east",-38.10002,145.01185,1
2013-10-28,"adult",25,"east",-38.14808,145.03395,1
2013-10-29,"adult",17,"east",-38.12388,144.94052,7
2013-10-30,"adult",17,"east",-38.12388,144.94052,11
2013-10-31,"adult",17,"east",-38.12388,144.94052,1
2013-11-03,"adult",17,"east",-38.12388,144.94052,3
2013-11-04,"adult",14,"east",-38.04698,145.05367,2
2013-11-04,"adult",18,"east",-38.10002,145.01185,2
2013-11-04,"adult",19,"east",-38.07715,145.03903,2
2013-11-04,"adult",20,"east",-38.09975,145.0564,1
2013-11-05,"adult",12,"east",-38.03608,145.07697,2
2013-11-05,"adult",14,"east",-38.04698,145.05367,7
2013-11-05,"adult",18,"east",-38.10002,145.01185,1
2013-11-05,"adult",20,"east",-38.09975,145.0564,4
2013-11-06,"adult",14,"east",-38.04698,145.05367,2
2013-11-06,"adult",19,"east",-38.07715,145.03903,1
2013-11-06,"adult",20,"east",-38.09975,145.0564,1
2013-11-06,"adult",21,"east",-38.08735,145.09918,3
2013-11-07,"adult",14,"east",-38.04698,145.05367,1
2013-11-07,"adult",18,"east",-38.10002,145.01185,4
2013-11-07,"adult",19,"east",-38.07715,145.03903,1
2013-11-07,"adult",20,"east",-38.09975,145.0564,1
2013-11-07,"adult",25,"east",-38.14808,145.03395,2
2013-11-08,"adult",18,"east",-38.10002,145.01185,2
2013-11-08,"adult",19,"east",-38.07715,145.03903,1
2013-11-08,"adult",20,"east",-38.09975,145.0564,3
2013-11-08,"adult",21,"east",-38.08735,145.09918,1
2013-11-09,"adult",13,"east",-38.05117,145.0788,2
2013-11-09,"adult",18,"east",-38.10002,145.01185,1
2013-11-09,"adult",19,"east",-38.07715,145.03903,1
2013-11-10,"adult",18,"east",-38.10002,145.01185,1
2013-11-10,"adult",20,"east",-38.09975,145.0564,3
2013-11-10,"adult",25,"east",-38.14808,145.03395,1
2013-11-11,"adult",18,"east",-38.10002,145.01185,1
2013-11-11,"adult",20,"east",-38.09975,145.0564,2
2013-11-11,"adult",25,"east",-38.14808,145.03395,2
2013-11-12,"adult",20,"east",-38.09975,145.0564,1
2013-11-12,"adult",25,"east",-38.14808,145.03395,1
2013-11-13,"adult",13,"east",-38.05117,145.0788,1
2013-11-13,"adult",15,"east",-38.04128,144.98372,1
2013-11-13,"adult",18,"east",-38.10002,145.01185,1
2013-11-13,"adult",20,"east",-38.09975,145.0564,2
2013-11-14,"adult",6,"north",-37.94858,144.92758,2
2013-11-14,"adult",14,"east",-38.04698,145.05367,1
2013-11-14,"adult",15,"east",-38.04128,144.98372,1
2013-11-15,"adult",6,"north",-37.94858,144.92758,1
2013-11-15,"adult",15,"east",-38.04128,144.98372,1
2013-11-15,"adult",19,"east",-38.07715,145.03903,1
2013-11-16,"adult",15,"east",-38.04128,144.98372,1
2013-11-18,"adult",15,"east",-38.04128,144.98372,1
2013-11-18,"adult",16,"east",-38.05342,144.94145,1
2013-11-18,"adult",17,"east",-38.12388,144.94052,2
2013-11-19,"adult",16,"east",-38.05342,144.94145,1
2013-11-19,"adult",18,"east",-38.10002,145.01185,1
2013-11-19,"adult",20,"east",-38.09975,145.0564,1
2013-11-20,"adult",13,"east",-38.05117,145.0788,1
2013-11-20,"adult",18,"east",-38.10002,145.01185,1
2013-11-20,"adult",19,"east",-38.07715,145.03903,1
2013-11-20,"adult",20,"east",-38.09975,145.0564,2
2013-11-21,"adult",13,"east",-38.05117,145.0788,1
2013-11-21,"adult",18,"east",-38.10002,145.01185,1
2013-11-21,"adult",20,"east",-38.09975,145.0564,1
2013-11-21,"adult",25,"east",-38.14808,145.03395,1
2013-11-22,"adult",13,"east",-38.05117,145.0788,3
2013-11-22,"adult",14,"east",-38.04698,145.05367,1
2013-11-22,"adult",20,"east",-38.09975,145.0564,1
2013-11-24,"adult",6,"north",-37.94858,144.92758,1
2013-11-25,"adult",6,"north",-37.94858,144.92758,1
2013-11-25,"adult",7,"north",-37.98358,144.8858,2
2013-11-26,"adult",7,"north",-37.98358,144.8858,2
2013-11-26,"adult",13,"east",-38.05117,145.0788,1
2013-11-26,"adult",14,"east",-38.04698,145.05367,1
2013-11-26,"adult",18,"east",-38.10002,145.01185,1
2013-11-26,"adult",20,"east",-38.09975,145.0564,1
2013-11-27,"adult",7,"north",-37.98358,144.8858,4
2013-11-27,"adult",27,"east",-38.16823,144.9593,1
2013-11-28,"adult",6,"north",-37.94858,144.92758,1
2013-11-28,"adult",7,"north",-37.98358,144.8858,3
2013-11-28,"adult",13,"east",-38.05117,145.0788,1
2013-11-29,"adult",6,"north",-37.94858,144.92758,2
2013-12-01,"adult",7,"north",-37.98358,144.8858,1
2013-12-02,"adult",5,"north",-37.92427,144.88673,1
2013-12-02,"adult",6,"north",-37.94858,144.92758,3
2013-12-02,"adult",7,"north",-37.98358,144.8858,1
2013-12-03,"adult",5,"north",-37.92427,144.88673,2
2013-12-04,"adult",4,"north",-37.92902,144.83612,2
2013-12-04,"adult",5,"north",-37.92427,144.88673,3
2013-12-04,"adult",6,"north",-37.94858,144.92758,5
2013-12-04,"adult",7,"north",-37.98358,144.8858,3
2013-12-05,"adult",17,"east",-38.12388,144.94052,1
2013-12-06,"adult",7,"north",-37.98358,144.8858,1
2013-12-06,"adult",19,"east",-38.07715,145.03903,1
2013-12-06,"adult",39,"south",-38.26977,144.67045,1
2013-12-07,"adult",5,"north",-37.92427,144.88673,1
2013-12-08,"adult",5,"north",-37.92427,144.88673,1
2013-12-08,"adult",7,"north",-37.98358,144.8858,1
2013-12-08,"adult",15,"east",-38.04128,144.98372,1
2013-12-08,"adult",17,"east",-38.12388,144.94052,2
2013-12-08,"adult",18,"east",-38.10002,145.01185,1
2013-12-09,"adult",18,"east",-38.10002,145.01185,1
2013-12-10,"adult",18,"east",-38.10002,145.01185,1
2013-12-10,"adult",26,"east",-38.17358,145.03483,1
2013-12-10,"adult",46,"south",-38.29857,144.68177,1
2013-12-11,"adult",7,"north",-37.98358,144.8858,1
2013-12-11,"adult",15,"east",-38.04128,144.98372,2
2013-12-11,"adult",17,"east",-38.12388,144.94052,1
2013-12-12,"adult",15,"east",-38.04128,144.98372,3
2013-12-12,"adult",16,"east",-38.05342,144.94145,1
2013-12-12,"adult",17,"east",-38.12388,144.94052,1
2013-12-12,"adult",18,"east",-38.10002,145.01185,1
2013-12-12,"adult",20,"east",-38.09975,145.0564,1
2013-12-12,"adult",27,"east",-38.16823,144.9593,1
2013-12-12,"adult",36,"west",-38.08647,144.62853,5
2013-12-13,"adult",17,"east",-38.12388,144.94052,2
2013-12-13,"adult",18,"east",-38.10002,145.01185,1
2013-12-13,"adult",36,"west",-38.08647,144.62853,3
2013-12-14,"adult",19,"east",-38.07715,145.03903,1
2013-12-14,"adult",25,"east",-38.14808,145.03395,1
2013-12-15,"adult",18,"east",-38.10002,145.01185,1
2013-12-15,"adult",19,"east",-38.07715,145.03903,1
2013-12-15,"adult",20,"east",-38.09975,145.0564,3
2013-12-15,"adult",25,"east",-38.14808,145.03395,3
2013-12-15,"adult",26,"east",-38.17358,145.03483,1
2013-12-16,"adult",25,"east",-38.14808,145.03395,2
2013-12-16,"adult",45,"south",-38.2941,144.6841,1
2013-12-17,"adult",25,"east",-38.14808,145.03395,2
2013-12-18,"adult",7,"north",-37.98358,144.8858,1
2013-12-19,"adult",20,"east",-38.09975,145.0564,1
2013-12-19,"adult",21,"east",-38.08735,145.09918,1
2013-12-19,"adult",25,"east",-38.14808,145.03395,1
2013-12-19,"adult",37,"west",-38.12525,144.54358,1
2013-12-20,"adult",6,"north",-37.94858,144.92758,3
2013-12-20,"adult",17,"east",-38.12388,144.94052,2
2013-12-21,"adult",17,"east",-38.12388,144.94052,6
2013-12-21,"adult",25,"east",-38.14808,145.03395,1
2013-12-22,"adult",16,"east",-38.05342,144.94145,1
2013-12-22,"adult",17,"east",-38.12388,144.94052,5
2013-12-23,"adult",25,"east",-38.14808,145.03395,2
2013-12-26,"adult",38,"west",-38.11977,144.42425,1
2013-12-28,"adult",6,"north",-37.94858,144.92758,2
2013-12-30,"adult",18,"east",-38.10002,145.01185,1
2013-12-30,"adult",46,"south",-38.29857,144.68177,1
2013-12-31,"adult",6,"north",-37.94858,144.92758,2
2014-01-02,"adult",17,"east",-38.12388,144.94052,1
2014-01-03,"adult",25,"east",-38.14808,145.03395,1
2014-01-05,"adult",25,"east",-38.14808,145.03395,1
2014-01-06,"adult",20,"east",-38.09975,145.0564,1
2014-01-06,"adult",25,"east",-38.14808,145.03395,2
2014-01-06,"adult",26,"east",-38.17358,145.03483,1
2014-01-14,"adult",45,"south",-38.2941,144.6841,1
2014-01-18,"adult",27,"east",-38.16823,144.9593,1
2014-01-19,"adult",27,"east",-38.16823,144.9593,1
2014-01-21,"adult",26,"east",-38.17358,145.03483,1
2014-01-24,"adult",27,"east",-38.16823,144.9593,1
2014-02-04,"adult",35,"west",-38.10157,144.43693,1
2014-02-08,"adult",27,"east",-38.16823,144.9593,1
2014-04-16,"adult",28,"south",-38.331,144.85912,1
2014-04-16,"adult",29,"south",-38.32152,144.83592,1
2014-04-16,"adult",45,"south",-38.2941,144.6841,1
2014-04-26,"adult",1,"north",-37.87702,144.93997,1
2014-04-27,"adult",49,"south",-38.2811,144.62885,1
2014-09-16,"adult",44,"south",-38.28885,144.68552,1
2014-10-24,"adult",42,"south",-38.2806,144.67943,1
2014-10-26,"adult",27,"east",-38.16823,144.9593,2
2014-10-27,"adult",20,"east",-38.09975,145.0564,1
2014-10-27,"adult",27,"east",-38.16823,144.9593,1
2014-10-28,"adult",13,"east",-38.05117,145.0788,1
2014-10-28,"adult",14,"east",-38.04698,145.05367,2
2014-10-29,"adult",14,"east",-38.04698,145.05367,4
2014-10-29,"adult",20,"east",-38.09975,145.0564,1
2014-10-30,"adult",18,"east",-38.10002,145.01185,1
2014-10-30,"adult",19,"east",-38.07715,145.03903,1
2014-10-31,"adult",27,"east",-38.16823,144.9593,2
2014-11-01,"adult",18,"east",-38.10002,145.01185,1
2014-11-02,"adult",20,"east",-38.09975,145.0564,1
2014-11-03,"adult",7,"north",-37.98358,144.8858,1
2014-11-04,"adult",16,"east",-38.05342,144.94145,1
2014-11-04,"adult",17,"east",-38.12388,144.94052,1
2014-11-08,"adult",15,"east",-38.04128,144.98372,1
2014-11-08,"adult",16,"east",-38.05342,144.94145,1
2014-11-08,"adult",19,"east",-38.07715,145.03903,1
2014-11-16,"adult",17,"east",-38.12388,144.94052,1
2014-11-17,"adult",7,"north",-37.98358,144.8858,1
2014-11-21,"adult",7,"north",-37.98358,144.8858,1
2014-11-22,"adult",7,"north",-37.98358,144.8858,1
2014-11-25,"adult",37,"west",-38.12525,144.54358,1
2014-12-02,"adult",7,"north",-37.98358,144.8858,1
2014-12-03,"adult",6,"north",-37.94858,144.92758,1
2014-12-04,"adult",6,"north",-37.94858,144.92758,1
2014-12-04,"adult",7,"north",-37.98358,144.8858,1
2014-12-10,"adult",18,"east",-38.10002,145.01185,1
2014-12-10,"adult",25,"east",-38.14808,145.03395,1
2014-12-11,"adult",25,"east",-38.14808,145.03395,1
2014-12-11,"adult",26,"east",-38.17358,145.03483,1
2014-12-18,"adult",7,"north",-37.98358,144.8858,1
2014-12-20,"adult",7,"north",-37.98358,144.8858,2
